DATE,DATEFULL,DAY,HOURS,MONTH,P10,P3,P5,_ID,_REV
23,"Fri, 23 Dec 2016 20:40:18 GMT",5,20,11,8,6,0,d047901528577800f969f4b060fd4547,1-ebc09378c348857a1fcdd48674946443
23,"Fri, 23 Dec 2016 20:45:18 GMT",5,20,11,8,6,0,3f1902193aad96e5d3a9e2bb273f90b4,1-dc74f4288ce0190e27303e1e0350ef4c
23,"Fri, 23 Dec 2016 20:50:18 GMT",5,20,11,8,6,0,b57ab454f979959911f9caf70cd1944e,1-df57c6f370a306a7b08157ebad20dec1
23,"Fri, 23 Dec 2016 20:55:18 GMT",5,20,11,8,6,0,be5e3858c42767c5962be8ff7a1157c9,1-5f9681ba73f52ab86fb579617ade3ff6
23,"Fri, 23 Dec 2016 21:00:18 GMT",5,21,11,8,6,0,a075ab2897d8519b1e0f78dffb531076,1-9edd778417aa87b7bad2f354d78c04e7
23,"Fri, 23 Dec 2016 21:05:18 GMT",5,21,11,8,6,0,3fe162bbf66e8b14cce80e5e21fe3250,1-c079e8daaf3222695daecf64b39abe55
23,"Fri, 23 Dec 2016 21:10:18 GMT",5,21,11,8,6,0,c5beb2093fc1fa7636042c0afe4a4e07,1-857ad30bf8823591d30a24fd19e24ec6
23,"Fri, 23 Dec 2016 21:15:18 GMT",5,21,11,8,6,0,b0308cd2499263470db05d9ef08cf420,1-dce70d145ddcbaba70028c162b2b4237
23,"Fri, 23 Dec 2016 21:20:18 GMT",5,21,11,8,6,0,1ab39a53a642b8d4690f9184126cd9e8,1-3d9e042789e77f4c97990307e3f4edbb
23,"Fri, 23 Dec 2016 21:25:19 GMT",5,21,11,8,6,0,a5f93ba574d7d46e804b37010629c2f8,1-0e1141950a6759988c9859dea47e246f
23,"Fri, 23 Dec 2016 21:30:18 GMT",5,21,11,8,6,0,122213666a15acaec9ed2536104c8b41,1-ab2548e51e1fb508e96d62a150cd351b
23,"Fri, 23 Dec 2016 21:35:18 GMT",5,21,11,8,6,0,7a509be40b84b525b053b256a4db286c,1-8ba0bb1b4fe3d042596dd9d450eb4f0b
23,"Fri, 23 Dec 2016 21:40:18 GMT",5,21,11,8,6,0,43ebe2dacd5cd6287f546b4c8f0e7646,1-61aadbd2a3d241fb58091ed6ca3cbec1
23,"Fri, 23 Dec 2016 21:45:18 GMT",5,21,11,8,6,0,5279ba0828ec5e2e8432c69cec39ec88,1-05016942ebe1e6d94ba965707e47211d
23,"Fri, 23 Dec 2016 21:50:18 GMT",5,21,11,8,6,0,3ffb65492dd950c045294fbfff604118,1-409b0d6c1d0d1f7655140623fb814395
23,"Fri, 23 Dec 2016 21:55:18 GMT",5,21,11,8,6,0,5bead0e7130a5acf7489da1bd93f568a,1-afc49e32f2d10da65db5baa3c5ce3f1f
23,"Fri, 23 Dec 2016 22:00:19 GMT",5,22,11,8,6,0,7205cc8ca2f77640653dc7cc9172cc0e,1-7803a12131479bfee4bdc4659b430c6e
23,"Fri, 23 Dec 2016 22:05:18 GMT",5,22,11,8,6,0,5bead0e7130a5acf7489da1bd9c4dfc4,1-8669826b99a8b4598561c89b09a92bf0
23,"Fri, 23 Dec 2016 22:10:18 GMT",5,22,11,8,6,0,8f35045a46abedbecd4461bbde7caace,1-4c9cf1cc4a74b898ec8d841bf6d81179
23,"Fri, 23 Dec 2016 22:15:18 GMT",5,22,11,8,6,0,6b3d9d1b971a47c05dd01dea808c555d,1-f586737b31b40250f648bd2a0152cb4e
23,"Fri, 23 Dec 2016 22:20:18 GMT",5,22,11,8,6,0,b93d63d6d941a01fbaa618a51b883edc,1-9f5f3f40ae6ae8ac9f63a940c0d23367
23,"Fri, 23 Dec 2016 22:25:18 GMT",5,22,11,8,6,0,b93d63d6d941a01fbaa618a51bc43bd6,1-fa8016f0e6addd8b43af33549e95e4fe
23,"Fri, 23 Dec 2016 22:30:18 GMT",5,22,11,8,6,0,c1069f72652846e6d77d1273990171ec,1-84728d79046efc01296e6cc596620a4d
23,"Fri, 23 Dec 2016 22:35:18 GMT",5,22,11,8,6,0,8c0b646901b1eaac373c8ca18f5080eb,1-5867c8ad905c7a494ae3a700e5715f9e
23,"Fri, 23 Dec 2016 22:40:19 GMT",5,22,11,8,6,0,8c0b646901b1eaac373c8ca18f993391,1-f2f8a9f0d74f0488d1de8bc62d3cdd82
23,"Fri, 23 Dec 2016 22:45:18 GMT",5,22,11,8,6,0,70cf9c27f30d74b66e12fc180f2550a4,1-d9aa3c3b033baa2f99ba9cc950654155
23,"Fri, 23 Dec 2016 22:50:18 GMT",5,22,11,8,6,0,27de6b5d7844ad8bdd7e59184f3e8170,1-62cbaca28d5e455608b5f163df89915e
23,"Fri, 23 Dec 2016 22:55:18 GMT",5,22,11,8,6,0,48c581cb8a0b4af2ef7801bbdf440ddb,1-6f6c21dc55c7e7ec7ee62d4159d432ab
23,"Fri, 23 Dec 2016 23:00:19 GMT",5,23,11,8,6,0,3f6dcd1408db9d49e08c15485e2b5cd8,1-69da6bb0a6b9b7c7aaf4fe316b6feeb7
23,"Fri, 23 Dec 2016 23:05:18 GMT",5,23,11,8,6,0,275022bfd2d57743d90084991916cd7e,1-60e40ea1146e08d453d375d657bbef6e
23,"Fri, 23 Dec 2016 23:10:18 GMT",5,23,11,8,6,0,149781c332ea5329beb81b83ba0fa8ab,1-bed386ff16db2653e3f0453816a6a9ac
23,"Fri, 23 Dec 2016 23:15:18 GMT",5,23,11,8,6,0,c4b7522ee11ade555dbb57ec4daab15a,1-4fb949bdf3ef4e4db56144691c7143a1
23,"Fri, 23 Dec 2016 23:20:18 GMT",5,23,11,8,6,0,de387e37c71dfefbffc731e104b39899,1-4abda13ea409509d298c507667d2e4a6
23,"Fri, 23 Dec 2016 23:25:19 GMT",5,23,11,8,6,0,4e4e280c8809e828e4842ffc621d756a,1-605d2c2b548c6291fbc701818a201c99
23,"Fri, 23 Dec 2016 23:30:18 GMT",5,23,11,8,6,0,2a8825302449756e47dab1a235577fa8,1-e708e71c9870c6d74b2ed3e98ce7de00
23,"Fri, 23 Dec 2016 23:35:19 GMT",5,23,11,8,6,0,3ec7d3b2815ffba7d5d6c7dcf8416e2c,1-4a8c88a26cf1db423c4689653329abb4
23,"Fri, 23 Dec 2016 23:40:18 GMT",5,23,11,8,6,0,76fa832bfda2c91e7391d78af3c32eca,1-20b323da9e4b9118071a46afe6378050
23,"Fri, 23 Dec 2016 23:45:19 GMT",5,23,11,8,6,0,76fa832bfda2c91e7391d78af3ff5d10,1-33acb5ce88d1f3c9c3acdfb757af7880
23,"Fri, 23 Dec 2016 23:50:18 GMT",5,23,11,8,6,0,2b2b1104b2fb3e5489429971b90f5af6,1-af8bbc08c146893d0b6fc29bb5f8195e
23,"Fri, 23 Dec 2016 23:55:19 GMT",5,23,11,8,6,0,06cacdd06dd5358fccc1f5afd5908a3d,1-89196c410708f9fd4965e2775691065a
24,"Sat, 24 Dec 2016 00:00:19 GMT",6,0,11,8,6,0,2b2b1104b2fb3e5489429971b9847bb6,1-5d6a16d90558b458b45ee77dd76ac524
24,"Sat, 24 Dec 2016 00:05:19 GMT",6,0,11,8,6,0,2b2b1104b2fb3e5489429971b9bec764,1-b35478b1d594878bb1b3cd1f7f077c85
24,"Sat, 24 Dec 2016 00:10:19 GMT",6,0,11,8,6,0,d05362870c330644f6e4aa27d79dc72a,1-43b1421c20ff1960a7b9d7bc18030275
24,"Sat, 24 Dec 2016 00:15:19 GMT",6,0,11,8,6,0,e189f05ce64217b91e5fafe74246c765,1-035d8f1ecc5fd1e1bcfe3bb7e112973f
24,"Sat, 24 Dec 2016 00:20:19 GMT",6,0,11,8,6,0,e5a09000a554bd89b4f7716820713bf9,1-1690c610fbd27cebd97365a4d84e84ae
24,"Sat, 24 Dec 2016 00:25:18 GMT",6,0,11,8,6,0,c4bc13ca3bbeee44deca1837c9c5c85e,1-d832dd8cb6bf286845c1dca85fa7f44d
24,"Sat, 24 Dec 2016 00:30:19 GMT",6,0,11,8,6,0,33a8178e8feee0753fcdfe2b24552add,1-6a64e39e2a2bd538b09d25350c0669c8
24,"Sat, 24 Dec 2016 00:35:18 GMT",6,0,11,8,6,0,8322baed35eae6f8315659992dd167c3,1-fd506aa11823639d5b586ad0407d1f47
24,"Sat, 24 Dec 2016 00:40:19 GMT",6,0,11,8,6,0,518cd9a9e92b42e0d37514f38e8065fc,1-eba3cdbc77c6f771dc561acf77e67d6d
24,"Sat, 24 Dec 2016 00:45:18 GMT",6,0,11,8,6,0,22ec56b5057fb9ee1fbd10d3a853a471,1-3e7341c8415f479e98810a80a2793f35
24,"Sat, 24 Dec 2016 00:50:19 GMT",6,0,11,8,6,0,0a8a4437a396b11d64b11bc18c0137b3,1-3a3e1b36c23c8a31c51aaba40795860d
24,"Sat, 24 Dec 2016 00:55:18 GMT",6,0,11,8,6,0,c23ca309a0e3a8604c4b49456354d3ec,1-382882b13176a82cb7b9628ce0ddcf69
24,"Sat, 24 Dec 2016 01:00:19 GMT",6,1,11,8,6,0,5e2ada621ffd102179b5635724b263b1,1-aaffcaf416ca9a3f73664c4dad711f80
24,"Sat, 24 Dec 2016 01:05:19 GMT",6,1,11,8,6,0,6949a9b0538106ab1ede7673acf5a6dc,1-55d2fb7766a85daf4ed0ac04fa6eadba
24,"Sat, 24 Dec 2016 01:10:19 GMT",6,1,11,8,6,0,0a8a4437a396b11d64b11bc18cf9d6ee,1-78f559f3fc66280c849829561d904ab2
24,"Sat, 24 Dec 2016 01:15:19 GMT",6,1,11,8,6,0,da6b4c4e48dac635ffa81f481d831753,1-cac272cf41da7a01259f19a996f9a47e
24,"Sat, 24 Dec 2016 01:20:19 GMT",6,1,11,8,6,0,7365d7398a515ded915148782ba6e67c,1-5e4ecd79a5d688b2157573c81e2f4490
24,"Sat, 24 Dec 2016 01:25:19 GMT",6,1,11,8,6,0,c15308f933cb51a089f3cdd2e94a3c07,1-5fa886b6cbd92874f217fba395718807
24,"Sat, 24 Dec 2016 01:30:19 GMT",6,1,11,8,6,0,c15308f933cb51a089f3cdd2e984e6cd,1-91b289b3d0585a133a30fcc074ee9acd
24,"Sat, 24 Dec 2016 01:35:19 GMT",6,1,11,8,6,0,1ab2cd4b42ead08d707405c8b9d404ab,1-f74eb8038a884e5a6ddc2800fb0d5271
24,"Sat, 24 Dec 2016 01:40:19 GMT",6,1,11,8,6,0,f326119ced710976dfbb3105cb9063ae,1-7ad615f586ed839a5015a5301c6e4800
24,"Sat, 24 Dec 2016 01:45:19 GMT",6,1,11,8,6,0,ad5c2d147c868446e0247d015859b03f,1-39ead07b32787ee61d4e590573d26c46
24,"Sat, 24 Dec 2016 01:50:19 GMT",6,1,11,8,6,0,ad5c2d147c868446e0247d0158944055,1-3b0809cd2fabc1b82473897ac98cea02
24,"Sat, 24 Dec 2016 01:55:19 GMT",6,1,11,8,6,0,5483051e99dcab8630a76d3ccbb37ccf,1-e4f2af2351c26dc8b525e7a57ccca5cb
24,"Sat, 24 Dec 2016 02:00:19 GMT",6,2,11,8,6,0,392ac3f6a9a60ad56eccd38116840d21,1-ef317e406d576bacb488333265d238af
24,"Sat, 24 Dec 2016 02:05:19 GMT",6,2,11,8,6,0,8a068d5620cea5da1d0100bab73a4170,1-346a7afedf512f6f62ed639272edb9e8
24,"Sat, 24 Dec 2016 02:10:19 GMT",6,2,11,8,6,0,8a068d5620cea5da1d0100bab7855ac5,1-9c0a17006730ee8a9e909226f872cfda
24,"Sat, 24 Dec 2016 02:15:19 GMT",6,2,11,8,6,0,fcacd07684c2507f55346e131b505bbd,1-529d1a4092913338ca97c237bbccc126
24,"Sat, 24 Dec 2016 02:20:19 GMT",6,2,11,8,6,0,c2356231b7b91e5fab0461a7e6e2fa24,1-41e1707875224c0efaf52f737aeb98df
24,"Sat, 24 Dec 2016 02:25:19 GMT",6,2,11,8,6,0,d23c87c19bf5985fda986e8745b3eda9,1-13f6c3ca4339be55b8ac22c234725cf0
24,"Sat, 24 Dec 2016 02:30:19 GMT",6,2,11,8,6,0,9738ead074fc7ad9f559c025ec003758,1-946a9b9085616d36c6ad9a4a0367b8e5
24,"Sat, 24 Dec 2016 02:35:19 GMT",6,2,11,8,6,0,9738ead074fc7ad9f559c025ec39831d,1-56046695525446633d402279d42bc101
24,"Sat, 24 Dec 2016 02:40:19 GMT",6,2,11,8,6,0,9dc5397acb7665907bc5ef28b184fc4f,1-18175c45e322acb2f99e56babf92acd1
24,"Sat, 24 Dec 2016 02:45:19 GMT",6,2,11,8,6,0,130e15f00c74787845ef837a7faef784,1-4e44b3c16406ca96bbccf6ea5651e8f8
24,"Sat, 24 Dec 2016 02:50:19 GMT",6,2,11,8,6,0,130e15f00c74787845ef837a7fea73da,1-225f37dd09421f8c268a7fda94f224bb
24,"Sat, 24 Dec 2016 02:55:19 GMT",6,2,11,8,6,0,d2173c55e7d8ab8660e34c57862ccaf7,1-7f14cf08890809adc91017ed6da217d0
24,"Sat, 24 Dec 2016 03:00:19 GMT",6,3,11,8,6,0,4e05f82bc3ff8ddcc50803f1435f7cf9,1-60ccf9b306d50e74fdc983caf49dc666
24,"Sat, 24 Dec 2016 03:05:19 GMT",6,3,11,8,6,0,8f1f788d1bcccf0fa38269dda08fc5d3,1-46c89c0214c66cc981c21cdd79a0a528
24,"Sat, 24 Dec 2016 03:10:19 GMT",6,3,11,8,6,0,01dab3b4e851facb4320d80c2099b698,1-2492bde55a200d20c51c52bc5e2b6163
24,"Sat, 24 Dec 2016 03:15:19 GMT",6,3,11,8,6,0,6726f783cd1198e63911baed1e15d31f,1-649d16e428d2d157ef52b8859395856c
24,"Sat, 24 Dec 2016 03:20:19 GMT",6,3,11,8,6,0,6726f783cd1198e63911baed1e5336a5,1-194e8b10b36759f17b862f0b8659d7bb
24,"Sat, 24 Dec 2016 03:25:19 GMT",6,3,11,8,6,0,45fc4e4c9dca3718cca8a3e4af903402,1-caacad51a29d72182171680c5925ea40
24,"Sat, 24 Dec 2016 03:30:19 GMT",6,3,11,8,6,0,bdfff6fada98f288ad3de21a4b9e5808,1-c4b43de2518a0136b6c9b21ce0b0e8d8
24,"Sat, 24 Dec 2016 03:35:19 GMT",6,3,11,8,6,0,9225675f4faf391c7fbdccf292baf55d,1-9ba3cad236e67fb856925f3f5e76523a
24,"Sat, 24 Dec 2016 03:40:19 GMT",6,3,11,8,6,0,ab5bb0e566293923e1e840914a37d018,1-905261e8f077ef5a4425b52f64d50abd
24,"Sat, 24 Dec 2016 03:45:19 GMT",6,3,11,8,6,0,5d064daa132bc39e2ceba9e54a81baeb,1-32a19105f16c04b1e212c1bf1fd230f1
24,"Sat, 24 Dec 2016 03:50:19 GMT",6,3,11,8,6,0,cc196364c5dac83d8756b2ed6cfeb159,1-0150b9a957b99490eabc9c557f3828f9
24,"Sat, 24 Dec 2016 03:55:19 GMT",6,3,11,8,6,0,d52ee580af6f7cdb7810f0bdc5c22493,1-39d0f4fc7ad65bda7191ec3f3330d556
24,"Sat, 24 Dec 2016 04:00:19 GMT",6,4,11,8,6,0,924c69a9df8b582b805e538470de3b9d,1-e11e9f9e7151842e4231d3e62eea36bf
24,"Sat, 24 Dec 2016 04:05:19 GMT",6,4,11,8,6,0,c4e1bbc1bc15c571810bdfda965056ad,1-a3716586dc47e9af7a6885e9b2ec42d9
24,"Sat, 24 Dec 2016 04:10:19 GMT",6,4,11,8,6,0,8672315a470fda5f331e368a189d2b08,1-2a16f7e5d6b2adf2a71d3139e765a530
24,"Sat, 24 Dec 2016 04:15:19 GMT",6,4,11,8,6,0,e9e116067dfec6a5ab6e3400c4def71f,1-5e9c9028260adbaf534852654a8e0f1d
24,"Sat, 24 Dec 2016 04:20:19 GMT",6,4,11,8,6,0,6fedbcb604c178b00b5fb21e690e3366,1-edb43ad67707f3270f7bcd21f2227090
24,"Sat, 24 Dec 2016 04:25:19 GMT",6,4,11,8,6,0,67146a4c8f39ea024bcb69b6723a9154,1-c28da3ca5e971a04a72db24f8d30cd49
1,"Thu, 01 Dec 2016 20:34:22 GMT",4,20,11,8,2,5,8f9279346ce07cda32c3282fca3b48f4,1-07a3af85ab7f7ed6a55e71202b7118ea
1,"Thu, 01 Dec 2016 20:39:22 GMT",4,20,11,8,2,5,14b0f04797cdcd60374cf57a3f3c266a,1-801c96592b1ed005eb46e3687c165962
1,"Thu, 01 Dec 2016 20:44:22 GMT",4,20,11,8,2,5,14b0f04797cdcd60374cf57a3f7b0c6d,1-1f36a09145a0371e627fe8ebc0f73dd6
1,"Thu, 01 Dec 2016 20:49:22 GMT",4,20,11,8,2,5,14b0f04797cdcd60374cf57a3fb6ff1a,1-195c4dd6d273bb616302801142fc9e77
1,"Thu, 01 Dec 2016 20:54:22 GMT",4,20,11,8,2,5,6373905d57925655a3c756b037305727,1-9f9f2720fe4880e2ae21105274328bb7
1,"Thu, 01 Dec 2016 20:59:22 GMT",4,20,11,8,2,5,7160d2a1d87b7bff3e0aae399b1bcd07,1-6da7211c1bfa8e9b8f0bf814285c95c1
1,"Thu, 01 Dec 2016 21:04:22 GMT",4,21,11,8,2,5,8971e73cd5945ac4ebdf9e6e3aa2cb3f,1-9c3485edcb5cc0d3e76baab28949a66f
1,"Thu, 01 Dec 2016 21:09:22 GMT",4,21,11,8,2,5,6214fa934e1a74d1cee919e9eef45dbe,1-eb6afbaaf307e9ee2e8fcaef3cc4dbbc
1,"Thu, 01 Dec 2016 21:14:22 GMT",4,21,11,8,2,5,f577aa198137164cfb5e3c38fe151512,1-35219cf1a7401d624f6b89310cbb6f9d
1,"Thu, 01 Dec 2016 21:19:23 GMT",4,21,11,8,2,5,f577aa198137164cfb5e3c38fe5315ff,1-b48ff78dec24130e4410723904953286
1,"Thu, 01 Dec 2016 21:24:22 GMT",4,21,11,8,2,5,1b54b100dd8e647cfb8703a889ce2753,1-dc03fdc74a4e1757472bf5e16f58551f
1,"Thu, 01 Dec 2016 21:29:22 GMT",4,21,11,8,2,5,a681214338829afeaeced54a375a4780,1-0452ba6265ca3537fe4940c03e6e59f4
1,"Thu, 01 Dec 2016 21:34:22 GMT",4,21,11,8,2,5,4610faad8312ade33e52df40f92b3225,1-ff7433c4b14b7aee3fcb84898ab982f6
1,"Thu, 01 Dec 2016 21:39:23 GMT",4,21,11,8,2,5,cb4cc6432ca9b1a5bf35ce63fc4ec6ea,1-46db8d89ae3fbcad255cf56e5bca8c87
1,"Thu, 01 Dec 2016 21:44:22 GMT",4,21,11,8,2,5,fcd6ec7b0e4ac06b19234a536848de6c,1-e1057585bf521fa50005fda46127b9b0
1,"Thu, 01 Dec 2016 21:49:22 GMT",4,21,11,8,2,5,3b0677908791e0c1c48a40c2ef5179e7,1-41b558559d8bb1950f1de3ae3c57ad75
1,"Thu, 01 Dec 2016 21:54:22 GMT",4,21,11,8,2,5,9e6b3e1d9c2ea4e87c912b6bc57dd0a6,1-6a1107198489235d7fb6b998ebc8b4a8
1,"Thu, 01 Dec 2016 21:59:23 GMT",4,21,11,8,2,5,04c4c0fe1d9e3e5e25c65e0e3a9cea7f,1-750b38c5293e5bb71f22f7d34ae23824
1,"Thu, 01 Dec 2016 22:04:23 GMT",4,22,11,8,2,5,2a2a710d29cc007b78804beb19038009,1-549f6a866f1a07c5d8fd9aefe54d1534
1,"Thu, 01 Dec 2016 22:09:23 GMT",4,22,11,8,2,5,5301c013b080f5c6a4bb3cc077b83920,1-d3ab5d03f3a86d0da7c294c348367b4a
1,"Thu, 01 Dec 2016 22:14:22 GMT",4,22,11,8,2,5,dcdbe038f81d8e8125a8ea516d4da60a,1-0a932782865dcf7e58ef92493d42eacc
1,"Thu, 01 Dec 2016 22:19:23 GMT",4,22,11,8,2,5,dcdbe038f81d8e8125a8ea516d84c7b0,1-2ee6107c09a86c222d6f8b5f2cde1ca8
1,"Thu, 01 Dec 2016 22:24:22 GMT",4,22,11,8,2,5,2a2a710d29cc007b78804beb19ed5e18,1-924c60a2e2b564a757e079aa660ba912
1,"Thu, 01 Dec 2016 22:29:23 GMT",4,22,11,8,2,5,5a38f9960529aabb87c7eaa45dbfb61f,1-96f45ec736213c996e91196381fde7ca
1,"Thu, 01 Dec 2016 22:34:22 GMT",4,22,11,8,2,5,70fbb0e8446494989abf2dd22fddcd96,1-decb87a1a83c7798bd07c304fa4d7c14
1,"Thu, 01 Dec 2016 22:39:23 GMT",4,22,11,8,2,5,2dd69f139c8e66b76ec78881319a4b93,1-38ffe47e102e5ded750229360893d1bf
1,"Thu, 01 Dec 2016 22:44:22 GMT",4,22,11,8,2,5,8f5ebd739d8e70311e0a8b10195617b9,1-6e645f4c340e8e1ab1af5b009863ead2
1,"Thu, 01 Dec 2016 22:49:23 GMT",4,22,11,8,2,5,085c474b39d7fb65f4f88684e8a3da3f,1-d8f97bf54272c197139d152ddaa30f37
1,"Thu, 01 Dec 2016 22:54:22 GMT",4,22,11,8,2,5,94f75f2fc2213287d1a9f71fb4c90669,1-46a7da77fac69b99df5e4fd83891f37b
1,"Thu, 01 Dec 2016 23:04:24 GMT",4,23,11,8,2,5,fcff87037760e704a984db13511fb043,1-a48643e17b46d73c87f0c2b752733cb6
1,"Thu, 01 Dec 2016 23:09:22 GMT",4,23,11,8,2,5,38c021403239878f256d912386801b1e,1-3bd821439059709cb3fc5c3613a4e80c
1,"Thu, 01 Dec 2016 23:14:23 GMT",4,23,11,8,2,5,811255be81e7043a6310ffc606037968,1-db81982aca5fb037dbb2b3a70270f397
1,"Thu, 01 Dec 2016 23:19:22 GMT",4,23,11,8,2,5,942152601a6a11663603e44e0dbd9c16,1-55c0ed06f7b1b5b4dcaa090b3f8e97d5
1,"Thu, 01 Dec 2016 23:24:23 GMT",4,23,11,8,2,5,8f9187c296d81e317e6b641dce57e9fd,1-a8ae240790260cc81a1da624c62b3f75
1,"Thu, 01 Dec 2016 23:29:22 GMT",4,23,11,8,2,5,187a11ff192e0ac77dbdf7901d55a92b,1-0cb065d5607efdbf085012f59dec0e32
1,"Thu, 01 Dec 2016 23:34:23 GMT",4,23,11,8,2,5,308507e03a0cfd3b24df412884a94c5d,1-6b1d1f0cebeace1c3508e995826d834d
1,"Thu, 01 Dec 2016 23:39:22 GMT",4,23,11,8,2,5,187a11ff192e0ac77dbdf7901dcc3d4e,1-367a48578a82255ba98922b7ff48325a
1,"Thu, 01 Dec 2016 23:44:23 GMT",4,23,11,8,2,5,2c722951d6ea916ae0fef47d81f42236,1-ceadb10de2c0e8f42aa7222686bb28cc
1,"Thu, 01 Dec 2016 23:49:22 GMT",4,23,11,8,2,5,f69ec53db865a4200ff618caed416c3e,1-11f0a27f912a835d9d625b3ee9d3424d
1,"Thu, 01 Dec 2016 23:54:23 GMT",4,23,11,8,2,5,de6f952db7036cf359b25267ad752219,1-da55767159c9353892b52d6ceafb016d
1,"Thu, 01 Dec 2016 23:59:22 GMT",4,23,11,8,2,5,83b387ec2f214fe8ca38219786590d1c,1-8cefcdd6ba57ce62e56c3daa277b7447
2,"Fri, 02 Dec 2016 00:04:23 GMT",5,0,11,8,2,5,e0a4e6f82ef2e389cffdb217ee5a9f5c,1-870518e0bce79aad746a9a3c3c173474
2,"Fri, 02 Dec 2016 00:09:23 GMT",5,0,11,8,2,5,b728bd96a6b60a7424e2f22fb50fd5e5,1-f3e49cb5d01833efc8f173fc564416f4
2,"Fri, 02 Dec 2016 00:14:23 GMT",5,0,11,8,2,5,97e9a7108ed374db310d7691d25fd654,1-e40ed8583229e9dcaad35782441cff35
2,"Fri, 02 Dec 2016 00:19:23 GMT",5,0,11,8,2,5,4231fe9e0364f528e7fff7dfd847aacf,1-8adc1105b5c53bfe5a5a2b6d1f4a52d4
2,"Fri, 02 Dec 2016 00:24:23 GMT",5,0,11,8,2,5,749cbc7c807d7374029a3a005b9c4854,1-eaefa774a7d3e4726621b66e48bf475a
2,"Fri, 02 Dec 2016 00:29:23 GMT",5,0,11,8,2,5,87f947fdb327a17ce39c870dc61502b8,1-63166d6adb5dc21871d6ec90d23df152
2,"Fri, 02 Dec 2016 00:34:23 GMT",5,0,11,8,2,5,71ca16afd69645e8ca1a984bf26bd03a,1-42d740ddbe273cf4518f8db1e1099921
2,"Fri, 02 Dec 2016 00:39:23 GMT",5,0,11,8,2,5,887af86a37a53244cc34f58e003d4125,1-8e85667872f247ec95e39ccc4e245dec
2,"Fri, 02 Dec 2016 00:44:23 GMT",5,0,11,8,2,5,f5e6c85361ae2bd5a7eb6bca600c0777,1-fade5a0571eca89466385ebae66d6778
2,"Fri, 02 Dec 2016 00:49:23 GMT",5,0,11,8,2,5,f5e6c85361ae2bd5a7eb6bca604968c5,1-96a016d94b32eafde216450e3739e636
2,"Fri, 02 Dec 2016 00:54:23 GMT",5,0,11,8,2,5,196e8754321ccfd52d914036415fd6e3,1-f8deb952f000eae4b9504147d93e2b65
2,"Fri, 02 Dec 2016 00:59:23 GMT",5,0,11,8,2,5,01ecf577ca5ee449e800081f4a65bbbd,1-cde834643b969ae43fc54c6a38ded7ff
2,"Fri, 02 Dec 2016 01:04:26 GMT",5,1,11,8,2,5,d1a6b76b95c8ffef54ba4da77bf21764,1-d59d5ecbcb32737483ecfece5a64a7b1
2,"Fri, 02 Dec 2016 01:09:23 GMT",5,1,11,8,2,5,b1daa9627bd16b45d046438fbc3cf04d,1-af7f32d97a67bb168d584ae02ea6b2ee
2,"Fri, 02 Dec 2016 01:14:23 GMT",5,1,11,8,2,5,08cda46a9e5065048351bdc96b251935,1-578ee18e7bd736a36e345b53cab3eb7e
2,"Fri, 02 Dec 2016 01:19:23 GMT",5,1,11,8,2,5,08cda46a9e5065048351bdc96b6041fc,1-2df563b9f5a79ea5628554611df9385c
2,"Fri, 02 Dec 2016 01:24:23 GMT",5,1,11,8,2,5,bd4df5e28909252ad9ef98b505bd40bf,1-8e1362a033b2fc4b4cb8d0686b851658
2,"Fri, 02 Dec 2016 01:29:23 GMT",5,1,11,8,2,5,af56fb9aafdeac43db7b434e688cb910,1-a8c9965355ebb7b7e016db4c6c076bdc
2,"Fri, 02 Dec 2016 01:34:23 GMT",5,1,11,8,2,5,9f8f9ad42c9b938caf7adf6fb0692d0e,1-c425e24ebf24b9f0874cad259b428a88
2,"Fri, 02 Dec 2016 01:39:23 GMT",5,1,11,8,2,5,4171086d04b2302421d3c8c1d31f8812,1-ce9cef2e2155d704d49e9fc0ac0cbe72
2,"Fri, 02 Dec 2016 01:44:23 GMT",5,1,11,8,2,5,8aee59b8732ab5a930346a7735ebfe18,1-9367888ff04d48278eb5bab3315e5246
2,"Fri, 02 Dec 2016 01:49:23 GMT",5,1,11,8,2,5,d85337a5840d1645d0d75178d9287c73,1-6e9ba0e025c751b6c051cc24f0642351
2,"Fri, 02 Dec 2016 01:54:23 GMT",5,1,11,8,2,5,426e7e716ede0ee9db68254d17a27432,1-6a4cca2fc72ce1a4795a452133238ad7
2,"Fri, 02 Dec 2016 01:59:23 GMT",5,1,11,8,2,5,840c09ab5e5be564df3f73bdd09358f3,1-ef11f7dd0d6e93ae95b34fb4fc00aa33
2,"Fri, 02 Dec 2016 02:04:26 GMT",5,2,11,8,2,5,644b53f84afe88ccca7b5a1bc2c86f5a,1-e501674e7c1933bbd61b7d33dd3a4c41
2,"Fri, 02 Dec 2016 02:09:23 GMT",5,2,11,8,2,5,9fbb06557a15b07395697947de148e5e,1-254faaa05f7bdd264602b08d8ac2a8aa
2,"Fri, 02 Dec 2016 02:14:23 GMT",5,2,11,8,2,5,a361214df72c33e4095126f2ae1c755c,1-fee73022867512e8a849f0f55526aef2
2,"Fri, 02 Dec 2016 02:19:23 GMT",5,2,11,8,2,5,a361214df72c33e4095126f2ae57bbae,1-f7fec78bd3d3a03142992dee086ce2f4
